time,left,right
42.485,1,1
42.49,1,1
42.495,1,1
42.5,1,1
42.505,1,1
42.51,1,1
42.515,1,1
42.52,1,1
42.525,1,1
42.53,1,1
42.535,1,1
42.54,1,1
42.545,1,1
42.55,1,1
42.555,1,1
42.56,1,1
42.565,1,1
42.57,1,1
42.575,1,1
42.58,1,1
42.585,1,1
42.59,1,1
42.595,1,1
42.6,1,1
42.605,1,1
42.61,1,1
42.615,1,1
42.62,1,1
42.625,1,1
42.63,1,1
42.635,1,1
42.64,1,1
42.645,1,1
42.65,1,1
42.655,1,1
42.66,1,1
42.665,1,1
42.67,1,1
42.675,1,1
42.68,1,1
42.685,1,1
42.69,1,1
42.695,1,1
42.7,1,1
42.705,1,1
42.71,1,1
42.715,1,1
42.72,1,1
42.725,1,1
42.73,1,1
42.735,1,1
42.74,1,1
42.745,1,1
42.75,1,1
42.755,1,1
42.76,1,1
42.765,1,1
42.77,1,1
42.775,1,1
42.78,1,1
42.785,1,1
42.79,1,1
42.795,1,1
42.8,1,1
42.805,1,1
42.81,1,1
42.815,1,1
42.82,1,1
42.825,1,1
42.83,1,1
42.835,1,1
42.84,1,1
42.845,1,1
42.85,1,1
42.855,1,1
42.86,1,1
42.865,1,1
42.87,1,1
42.875,1,1
42.88,1,1
42.885,1,1
42.89,1,1
42.895,1,1
42.9,1,1
42.905,1,1
42.91,1,1
42.915,1,1
42.92,1,1
42.925,1,1
42.93,1,1
42.935,1,1
42.94,1,1
42.945,1,1
42.95,1,1
42.955,1,1
42.96,1,1
42.965,1,1
42.97,1,1
42.975,1,1
42.98,1,1
42.985,1,1
42.99,1,1
42.995,1,1
43,1,1
43.005,1,1
43.01,1,1
43.015,1,1
43.02,1,1
43.025,1,1
43.03,1,1
43.035,1,1
43.04,1,1
43.045,1,1
43.05,1,1
43.055,1,1
43.06,1,1
43.065,1,1
43.07,1,1
43.075,1,1
43.08,1,1
43.085,1,1
43.09,1,1
43.095,1,1
43.1,1,1
43.105,1,1
43.11,1,1
43.115,1,1
43.12,1,1
43.125,1,1
43.13,1,1
43.135,1,1
43.14,1,1
43.145,1,1
43.15,1,1
43.155,1,1
43.16,1,1
43.165,1,1
43.17,1,1
43.175,1,1
43.18,1,1
43.185,1,1
43.19,1,1
43.195,1,1
43.2,1,1
43.205,1,1
43.21,1,1
43.215,1,1
43.22,1,1
43.225,1,1
43.23,1,1
43.235,1,1
43.24,1,1
43.245,1,1
43.25,1,1
43.255,1,1
43.26,1,1
43.265,1,1
43.27,1,1
43.275,1,1
43.28,1,1
43.285,1,1
43.29,1,1
43.295,1,1
43.3,1,1
43.305,1,1
43.31,1,1
43.315,1,1
43.32,1,1
43.325,1,1
43.33,1,1
43.335,1,1
43.34,1,1
43.345,1,1
43.35,1,1
43.355,1,1
43.36,1,1
43.365,1,1
43.37,1,1
43.375,1,1
43.38,1,1
43.385,1,1
43.39,1,1
43.395,1,1
43.4,1,1
43.405,1,1
43.41,1,1
43.415,1,1
43.42,1,1
43.425,1,1
43.43,1,1
43.435,1,1
43.44,1,1
43.445,1,1
43.45,1,1
43.455,1,1
43.46,1,1
43.465,1,1
43.47,1,1
43.475,1,1
43.48,1,1
43.485,1,1
43.49,1,1
43.495,1,1
43.5,1,1
43.505,1,1
43.51,1,1
43.515,1,1
43.52,1,1
43.525,1,1
43.53,1,1
43.535,1,1
43.54,1,1
43.545,1,1
43.55,1,1
43.555,1,1
43.56,1,1
43.565,1,1
43.57,1,1
43.575,1,1
43.58,1,1
43.585,1,1
43.59,1,1
43.595,1,1
43.6,1,1
43.605,1,1
43.61,1,1
43.615,1,1
43.62,1,1
43.625,1,1
43.63,1,1
43.635,1,1
43.64,1,1
43.645,1,1
43.65,1,1
43.655,1,1
43.66,1,1
43.665,1,1
43.67,1,1
43.675,1,1
43.68,1,1
43.685,1,1
43.69,1,1
43.695,1,1
43.7,1,1
43.705,1,1
43.71,1,1
43.715,1,1
43.72,1,1
43.725,1,1
43.73,1,1
43.735,1,1
43.74,1,1
43.745,1,1
43.75,1,1
43.755,1,1
43.76,1,1
43.765,1,1
43.77,1,1
43.775,1,1
43.78,1,1
43.785,1,1
43.79,1,1
43.795,1,1
43.8,1,1
43.805,1,1
43.81,1,1
43.815,1,1
43.82,1,1
43.825,1,1
43.83,1,1
43.835,1,1
43.84,1,1
43.845,1,1
43.85,1,1
43.855,1,1
43.86,1,1
43.865,1,1
43.87,1,1
43.875,1,1
43.88,1,1
43.885,1,1
43.89,1,1
43.895,1,1
43.9,1,1
43.905,1,1
43.91,1,1
43.915,1,1
43.92,1,1
43.925,1,1
43.93,1,1
43.935,1,1
43.94,1,1
43.945,1,1
43.95,1,1
43.955,1,1
43.96,1,1
43.965,1,1
43.97,1,1
43.975,1,1
43.98,1,1
43.985,1,1
43.99,1,1
43.995,1,1
44,1,1
44.005,1,1
44.01,1,1
44.015,1,1
44.02,1,1
44.025,1,1
44.03,1,1
44.035,1,1
44.04,0,1
44.045,0,1
44.05,0,1
44.055,0,1
44.06,0,1
44.065,0,1
44.07,0,1
44.075,0,1
44.08,0,1
44.085,0,1
44.09,0,1
44.095,0,1
44.1,0,1
44.105,0,1
44.11,0,1
44.115,0,1
44.12,0,1
44.125,0,1
44.13,0,1
44.135,0,1
44.14,0,1
44.145,0,1
44.15,0,1
44.155,0,1
44.16,0,1
44.165,0,1
44.17,0,1
44.175,0,1
44.18,0,1
44.185,0,1
44.19,0,1
44.195,0,1
44.2,0,1
44.205,0,1
44.21,0,1
44.215,0,1
44.22,0,1
44.225,0,1
44.23,0,1
44.235,0,1
44.24,0,1
44.245,0,1
44.25,0,1
44.255,0,1
44.26,0,1
44.265,0,1
44.27,0,1
44.275,0,1
44.28,0,1
44.285,0,1
44.29,0,1
44.295,0,1
44.3,0,1
44.305,0,1
